Data,Preco_Real,Preco_Previsto,Erro_Abs,Erro_%,Sinal,Posicao,Capital_Acumulado
2023-06-27,30.690694808959947,37.235798,6.545103073120131,21.326017914750274,HOLD,0,1123.8957698606753
2023-06-28,30.418291091918945,37.090466,6.672174453735352,21.93474457053871,HOLD,0,1123.8957698606753
2023-06-29,31.32630157470703,37.155384,5.829082489013672,18.60763063623219,HOLD,0,1123.8957698606753
2023-06-30,30.599893569946303,36.98914,6.389245986938462,20.87996146893028,HOLD,0,1123.8957698606753
2023-07-03,31.23550033569336,37.28861,6.053108215332031,19.378937908079664,BUY,1,1123.8957698606753
2023-07-04,30.599893569946303,36.722454,6.122560501098619,20.008437242121303,SELL,0,1101.025774258215
2023-07-05,30.963098526000977,36.94755,5.984453201293945,19.327694856729394,BUY,1,1101.025774258215
2023-07-06,28.602275848388658,37.17065,8.568374633789077,29.956968037114386,SELL,0,1017.076597972719
2023-07-07,28.874679565429688,37.59065,8.71596908569336,30.185509300434227,HOLD,0,1017.076597972719
2023-07-10,27.694265365600586,37.276638,9.582372665405273,34.6005663587945,BUY,1,1017.0765979727191
2023-07-11,27.785066604614258,38.2496,10.464532852172852,37.66243572882064,SELL,0,1020.4112888933328
2023-07-12,27.058660507202134,37.92229,10.863630294799819,40.14844079923422,BUY,1,1020.4112888933329
2023-07-13,27.421863555908203,38.449253,11.027389526367188,40.213858930062656,SELL,0,1034.1080678215244
2023-07-14,26.786256790161133,37.864643,11.078386306762695,41.35847122481071,BUY,1,1034.1080678215244
2023-07-17,26.877058029174805,37.904743,11.027685165405273,41.030105130683644,SELL,0,1037.613533126655
2023-07-18,26.877058029174805,36.981174,10.104116439819336,37.59383348003122,BUY,1,1037.613533126655
2023-07-19,26.695457458496094,36.984196,10.288738250732422,38.541157298871944,SELL,0,1030.6026761513413
2023-07-20,26.33225440979004,35.965214,9.632959365844727,36.582357195604565,BUY,1,1030.6026761513413
2023-07-21,27.421863555908203,35.791958,8.370094299316406,30.523433545102808,HOLD,1,1073.248250072686
2023-07-24,27.331064224243164,35.06297,7.731904983520508,28.289805768566318,HOLD,1,1069.6945082338577
2023-07-25,27.87586784362793,34.87665,7.000783920288086,25.11413800481328,SELL,0,1091.0172578692298
2023-07-26,28.057470321655273,34.608677,6.551206588745117,23.349241801349336,BUY,1,1091.0172578692298
2023-07-27,28.783878326416016,33.760174,4.976295471191406,17.288481471325838,HOLD,1,1119.263698491378
2023-07-28,28.783878326416016,33.7963,5.012420654296875,17.413986390071674,HOLD,1,1119.263698491378
2023-07-31,30.418291091918945,33.22704,2.808748245239258,9.233747670938168,SELL,0,1182.817985930798
2023-08-01,31.144699096679688,33.204044,2.059345245361328,6.612185396200772,BUY,1,1182.817985930798
2023-08-02,30.236690521240234,32.90666,2.6699676513671875,8.830224489983873,HOLD,1,1148.3335020359548
2023-08-03,28.693077087402344,32.84049,4.147411346435547,14.45439725339344,SELL,0,1089.7099228772624
2023-08-04,27.785066604614258,32.899006,5.11393928527832,18.405351903777873,BUY,1,1089.7099228772624
2023-08-07,27.331064224243164,32.685673,5.354608535766602,19.5916576531146,HOLD,1,1071.904282677065
2023-08-08,27.14946174621582,32.56616,5.416696548461914,19.95139571861645,HOLD,1,1064.7819667531353
2023-08-09,26.96785926818849,32.43619,5.4683322906494,20.277220510045783,HOLD,1,1057.6596508292055
2023-08-10,25.878250122070312,32.13261,6.254360198974609,24.16840462346628,SELL,0,1014.9259797000673
2023-08-11,26.150651931762695,31.849539,5.698886871337891,21.792523131769414,BUY,1,1014.9259797000673
2023-08-14,25.78744888305664,31.436201,5.648752212524414,21.905044729864166,SELL,0,1000.8298030158328
2023-08-15,25.15184211730957,30.954039,5.802196502685547,23.06867415763738,BUY,1,1000.8298030158329
2023-08-16,26.96785926818849,31.046438,4.078578948974595,15.123851353621237,SELL,0,1073.0918695042626
2023-08-17,25.605846405029297,30.223326,4.61747932434082,18.03291034126445,HOLD,0,1073.0918695042626
2023-08-18,27.240262985229492,29.706991,2.4667282104492188,9.055449324357678,BUY,1,1073.0918695042626
2023-08-21,27.694265365600586,29.369543,1.6752777099609375,6.049186312924633,HOLD,1,1090.976655101816
2023-08-22,27.603466033935547,28.851637,1.2481708526611328,4.521790311139328,HOLD,1,1087.3997430646964
2023-08-23,27.785066604614258,28.36489,0.5798225402832031,2.086813569800521,HOLD,1,1094.553642276254
2023-08-24,27.421863555908203,28.118422,0.6965579986572266,2.540155585112118,HOLD,1,1080.2457687158203
2023-08-25,26.51385498046875,27.810171,1.296316146850586,4.889202825486932,HOLD,1,1044.4760472460769
2023-08-28,26.60465431213379,27.431936,0.8272819519042969,3.109538437141023,HOLD,1,1048.0529592831965
2023-08-29,26.60465431213379,27.14717,0.5425148010253906,2.0391725247035506,HOLD,1,1048.0529592831965
2023-08-30,26.51385498046875,26.183249,0.33060646057128906,1.2469196230228612,SELL,0,1044.4760472460769
