Data,Preço_Real,Preço_Previsto,Erro_Absoluto,Erro_Percentual,Sinal,Posição,Capital_Acumulado
2023-08-09,20.635425567626953,18.234373,2.401052474975586,11.635584965799685,HOLD,0,1272.5439873882399
2023-08-10,20.74140739440918,18.225035,2.5163726806640625,12.132121185481115,HOLD,0,1272.5439873882399
2023-08-11,20.966615676879883,18.215576,2.751039505004883,13.121047036878174,HOLD,0,1272.5439873882399
2023-08-14,20.759069442749023,18.21289,2.5461788177490234,12.265380318569065,HOLD,0,1272.5439873882399
2023-08-15,20.64867401123047,18.207476,2.4411983489990234,11.822542927799123,HOLD,0,1272.5439873882399
2023-08-16,20.825307846069336,18.199266,2.6260414123535156,12.609856390906446,HOLD,0,1272.5439873882399
2023-08-17,21.019603729248047,18.196283,2.8233203887939453,13.431844030748275,HOLD,0,1272.5439873882399
2023-08-18,21.10350799560547,18.194452,2.909055709838867,13.784702099976176,HOLD,0,1272.5439873882399
2023-08-21,21.0284366607666,18.194128,2.834308624267578,13.47845619715342,HOLD,0,1272.5439873882399
2023-08-22,21.248517990112305,18.194235,3.0542831420898438,14.374099612552325,HOLD,0,1272.5439873882399
2023-08-23,21.341541290283203,18.19808,3.143461227416992,14.729307432205982,HOLD,0,1272.5439873882399
2023-08-24,21.062477111816406,18.209442,2.8530349731445312,13.545581357778333,HOLD,0,1272.5439873882399
2023-08-25,20.7878475189209,18.219774,2.568073272705078,12.353723830077369,HOLD,0,1272.5439873882399
2023-08-28,21.385833740234375,18.224411,3.1614227294921875,14.782789242134733,HOLD,0,1272.5439873882399
2023-08-29,21.505434036254883,18.23248,3.2729549407958984,15.219199646369358,HOLD,0,1272.5439873882399
2023-08-30,21.195362091064453,18.253052,2.942310333251953,13.881859251144254,HOLD,0,1272.5439873882399
